BarcodeID,TripID,Region,Reach,Date,SampleNumber,RiverMile,DepthTotal,DepthSample,DepthIntegrated,GearID,TimeDay,TimeBegin,TimeElapsed,SuspendedLoad,Collector,FmUse,FiltrationEfficiency,Distance,Velocity,Volume,FlagStrange,FlagDelete,EntererSample,Processor,ProcessDate,ProcessTime,QAQC,Checker,EntererSpecimen,Notes
D02878,LF20150811,GrandCanyon,CRLeesFerry,08/11/2015,12,-11,17.5,,TRUE,4,Day,18:38:17,163,,,Net,0.8793,171.73,1.05,34.81,FALSE,FALSE,,QuigleyT,,0.72,FALSE,,,
D02879,LF20150811,GrandCanyon,CRLeesFerry,08/12/2015,13,-11.5,28,14,FALSE,4,Day,17:27:35,168,,,Net,0.9372,202.83,1.21,41.11,FALSE,FALSE,,QuigleyT,,0.98,FALSE,,,
D02880,LF20150811,GrandCanyon,CRLeesFerry,08/12/2015,14,-12,13,6,FALSE,4,Day,17:40:14,236,,,Net,0.9238,487.56,2.07,98.83,FALSE,FALSE,,GarciaPenaD,,0.92,FALSE,,,
D02881,LF20150811,GrandCanyon,CRLeesFerry,08/12/2015,15,-12.9,19,9,FALSE,4,Day,17:56:59,168,,,Net,0.8593,174.66,1.04,35.4,TRUE,FALSE,,IngramA,,1.1,FALSE,,,Whirlpool; find a new site next time.
D02882,LF20150811,GrandCanyon,CRLeesFerry,08/12/2015,16,-13.9,11.5,,TRUE,4,Day,18:12:00,248,,,Net,0.8681,260.18,1.05,52.74,FALSE,FALSE,,QuigleyT,,0.45,FALSE,,,
D02883,LF20150811,GrandCanyon,CRLeesFerry,08/12/2015,17,-15,19,9,FALSE,4,Day,18:26:07,258,,,Net,0.8616,348.09,1.35,70.56,FALSE,FALSE,,IngramA,,0.62,FALSE,,,
D02884,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,1,-3,12.5,4,FALSE,4,Day,13:35:15,320,,,Net,0.5299,167.24,0.52,33.9,TRUE,FALSE,,IngramA,,0.83,FALSE,,,Natal Origins 2015 September trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D02885,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,2,-3,12.5,9.5,FALSE,4,Day,13:49:15,253,,,Net,1.0035,193.73,0.77,39.27,FALSE,FALSE,,IngramA,,1.58,FALSE,,,Natal Origins 2015 September trip.
D02886,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,3,-3,12.5,,TRUE,4,Day,14:03:38,194,,,Net,0.918,176.38,0.91,35.75,FALSE,FALSE,,IngramA,,0.7,FALSE,,,Natal Origins 2015 September trip.
D02887,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,4,-3,12.5,9.5,FALSE,4,Day,14:16:11,250,,,Net,0.9789,208.21,0.83,42.2,FALSE,FALSE,,IngramA,,0.9,FALSE,,,Natal Origins 2015 September trip.
D02888,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,5,-3,12.5,,TRUE,4,Day,14:28:47,218,,,Net,0.9618,182.81,0.84,37.06,FALSE,FALSE,,IngramA,,0.63,FALSE,,,Natal Origins 2015 September trip.
D02889,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,6,-3,12.5,4,FALSE,4,Day,14:39:52,297,,,Net,0.9903,270.24,0.91,54.78,FALSE,FALSE,,IngramA,,0.52,FALSE,,,Natal Origins 2015 September trip.
D02890,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,7,-3,12.5,,TRUE,4,Day,15:01:30,223,,,Net,0.9444,180.77,0.81,36.64,FALSE,FALSE,,IngramA,,1.23,FALSE,,,Natal Origins 2015 September trip.
D02891,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,8,-3,12.5,9.5,FALSE,4,Day,15:12:44,251,,,Net,1.0312,220.18,0.88,44.63,FALSE,FALSE,,IngramA,,1.3,FALSE,,,Natal Origins 2015 September trip.
D02892,GC20150911,GrandCanyon,CRLeesFerry,09/11/2015,9,-3,12.5,4,FALSE,4,Day,15:22:55,252,,,Net,1.0038,232.63,0.92,47.15,FALSE,FALSE,,IngramA,,0.77,FALSE,,,Natal Origins 2015 September trip.
D02893,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,1,19.1,24.5,5,FALSE,4,Day,13:02:58,298,,,Net,0.954,291.41,0.98,59.07,FALSE,FALSE,,IngramA,,1.4,FALSE,,,Natal Origins 2015 September trip.
D02894,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,2,19.1,24.5,5,FALSE,4,Day,13:13:58,260,,,Net,0.9437,265.26,1.02,53.77,FALSE,FALSE,,QuigleyT,09/13/2015,2.98,FALSE,,FordM,Natal Origins 2015 September trip.
D02895,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,3,19.1,24.5,5,FALSE,4,Day,13:23:25,299,,,Net,0.9608,302.68,1.01,61.35,FALSE,FALSE,,EvansM,,3.5,FALSE,,,Natal Origins 2015 September trip.
D02896,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,4,19.1,24.5,21,FALSE,4,Day,13:40:08,299,,,Net,0.9443,214.98,0.72,43.58,FALSE,FALSE,,QuigleyT,07/21/2017,2.53,FALSE,,FordM,Natal Origins 2015 September trip.
D02897,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,5,19.1,24.5,21,FALSE,4,Day,13:52:40,244,,,Net,0.8658,161.16,0.66,32.67,FALSE,FALSE,,QuigleyT,07/10/2017,2.07,FALSE,,FordM,Natal Origins 2015 September trip.
D02898,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,6,19.1,24.5,21,FALSE,4,Day,14:02:12,248,,,Net,0.9644,171.25,0.69,34.71,FALSE,FALSE,,,,12.37,FALSE,,,Natal Origins 2015 September trip.
D02899,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,7,19.1,24.5,,TRUE,4,Day,14:12:07,302,,,Net,0.9593,274.81,0.91,55.7,FALSE,FALSE,,IngramA,,4.28,FALSE,,,Natal Origins 2015 September trip.
D02900,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,8,19.1,24.5,,TRUE,4,Day,14:24:41,298,,,Net,0.9227,212.48,0.71,43.07,FALSE,FALSE,,IngramA,,2.38,FALSE,,,Natal Origins 2015 September trip.
D02901,GC20150911,GrandCanyon,CRGrandCanyon,09/13/2015,9,19.1,24.5,,TRUE,4,Day,14:34:14,305,,,Net,0.9455,267.06,0.88,54.13,FALSE,FALSE,,EvansM,07/25/2017,1.05,FALSE,,FordM,Natal Origins 2015 September trip.
D02902,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,1,39,38.5,5,FALSE,4,Day,12:38:09,240,,,Net,0.9081,187.36,0.78,37.98,FALSE,FALSE,,IngramA,,4.03,FALSE,,,Natal Origins 2015 September trip.
D02903,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,2,39,38.5,5,FALSE,4,Day,12:55:40,230,,,Net,0.957,196.53,0.85,39.84,FALSE,FALSE,,IngramA,,2.72,FALSE,,,Natal Origins 2015 September trip.
D02904,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,3,39,38.5,5,FALSE,4,Day,13:05:14,242,,,Net,0.9257,199.79,0.83,40.5,FALSE,FALSE,,FordM,,21.93,FALSE,,,Natal Origins 2015 September trip.
D02905,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,4,39,38.5,34,FALSE,4,Day,13:15:52,245,,,Net,0.9433,185.85,0.76,37.67,TRUE,FALSE,,QuigleyT,07/11/2017,4.42,FALSE,,FordM,Natal Origins 2015 September trip.
D02906,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,5,39,38.5,34,FALSE,4,Day,13:26:33,236,,,Net,1.0493,180.77,0.77,36.64,FALSE,FALSE,,IngramA,,3.58,FALSE,,,Natal Origins 2015 September trip.
D02907,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,6,39,38.5,32,FALSE,4,Day,13:38:05,246,,,Net,0.9112,187.33,0.76,37.97,FALSE,FALSE,,EvansM,07/19/2017,8.88,FALSE,,FordM,Natal Origins 2015 September trip.
D02908,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,7,39,38.5,,TRUE,4,Day,13:48:04,243,,,Net,0.9484,176.44,0.73,35.76,FALSE,FALSE,,EvansM,,5,FALSE,,,Natal Origins 2015 September trip.
D02909,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,8,39,38.5,,TRUE,4,Day,13:57:41,229,,,Net,0.8845,182.68,0.8,37.03,FALSE,FALSE,,EvansM,,5,FALSE,,,Natal Origins 2015 September trip.
D02910,GC20150911,GrandCanyon,CRGrandCanyon,09/15/2015,9,39,38.5,,TRUE,4,Day,14:07:18,247,,,Net,0.9121,164.92,0.67,33.43,FALSE,FALSE,,EvansM,,4,FALSE,,,Natal Origins 2015 September trip.
D02911,GC20150911,GrandCanyon,CRGrandCanyon,09/17/2015,1,61.3,17.5,5,FALSE,4,Day,13:44:31,63,,,Net,0.3973,29.59,0.47,6,TRUE,TRUE,,IngramA,,0.57,FALSE,,,Natal Origins 2015 September trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Short sample duration verified (2017-06-28 JDM).
D02912,GC20150911,GrandCanyon,CRGrandCanyon,09/17/2015,2,61.3,17.5,5,FALSE,4,Day,13:58:59,23,,,Net,0.985,24.77,1.08,5.02,TRUE,TRUE,,IngramA,,2.97,FALSE,,,Natal Origins 2015 September trip. Short sample duration verified (2017-06-28 JDM).
D02913,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,1,63,10.5,7.5,FALSE,4,Day,11:48:00,240,,,Net,1.297,273.22,1.14,55.38,TRUE,FALSE,,EvansM,,11,FALSE,,,Natal Origins 2015 September trip. Net flowmeter distance greater than bomb flowmeter distance verified (2017-06-27 JDM).
D02914,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,2,63,10.5,5,FALSE,4,Day,12:01:50,217,,,Net,1.0833,238.9,1.1,48.43,FALSE,FALSE,,IngramA,,5.58,FALSE,,,Natal Origins 2015 September trip.
D02915,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,3,63,10.5,,TRUE,4,Day,12:11:12,214,,,Net,1.0953,227.04,1.06,46.02,FALSE,FALSE,,IngramA,,2.65,FALSE,,,Natal Origins 2015 September trip.
D02916,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,4,63,10.5,5,FALSE,4,Day,12:21:00,250,,,Net,1.119,299.53,1.2,60.71,FALSE,FALSE,,QuigleyT,,4.67,FALSE,,,Natal Origins 2015 September trip.
D02917,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,5,63,10.5,7.5,FALSE,4,Day,12:32:47,226,,,Net,1.0711,258.16,1.14,52.33,FALSE,FALSE,,FordM,,9.35,FALSE,,,Natal Origins 2015 September trip.
D02918,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,6,63,10.5,,TRUE,4,Day,12:42:00,266,,,Net,1.1668,251.76,0.95,51.03,FALSE,FALSE,,EvansM,,5.8,FALSE,,,Natal Origins 2015 September trip.
D02919,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,7,63,10.5,5,FALSE,4,Day,12:53:18,222,,,Net,1.1642,366.43,1.65,74.28,FALSE,FALSE,,IngramA,,6,FALSE,,,Natal Origins 2015 September trip.
D02920,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,8,63,10.5,7.5,FALSE,4,Day,13:07:05,212,,,Net,1.1202,235.21,1.11,47.68,FALSE,FALSE,,EvansM,,5.33,FALSE,,,Natal Origins 2015 September trip.
D02921,GC20150911,GrandCanyon,CRGrandCanyon,09/25/2015,9,63,10.5,,TRUE,4,Day,13:32:14,237,,,Net,1.1595,276.07,1.16,55.96,FALSE,FALSE,,IngramA,,3.97,FALSE,,,Natal Origins 2015 September trip.
D02944,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,1,0,19.5,,TRUE,4,Day,16:06:00,315,,,Net,0.8807,204.17,0.65,41.39,FALSE,FALSE,,QuigleyT,,1.15,FALSE,,,
D02945,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,2,-2.4,13,8,FALSE,4,Day,16:31:00,247,,,Net,0.9202,309.75,1.25,62.79,FALSE,FALSE,,QuigleyT,,2.75,FALSE,,,
D02946,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,3,-3.5,13,8,FALSE,4,Day,16:51:35,250,,,Net,0.8953,198.06,0.79,40.15,FALSE,FALSE,,GarciaPenaD,,0.88,FALSE,,,
D02947,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,4,-4.9,20.5,,TRUE,4,Day,17:07:25,280,,,Net,0.8931,247.78,0.88,50.23,FALSE,FALSE,,GarciaPenaD,,0.92,FALSE,,,
D02948,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,5,-8,10,,TRUE,4,Day,17:27:34,258,,,Net,0.926,358.36,1.39,72.64,FALSE,FALSE,,GarciaPenaD,,1.52,FALSE,,,
D02949,LF20150912,GrandCanyon,CRLeesFerry,09/12/2015,6,-11,14,,TRUE,4,Day,17:48:47,249,,,Net,0.9248,243.61,0.98,49.38,FALSE,FALSE,,IngramA,,2.5,FALSE,,,
D02950,LB20150928,LowerBasin,CRParker,09/28/2015,1,0.23,23,11.5,FALSE,4,Day,14:24:00,250,,,Bomb,0.8035,192.71,0.77,39.06,TRUE,FALSE,,GarciaPenaD,,0.23,FALSE,,,"Net flowmeter not clipped correctly to net; use bomb flowmeter data. EPT ID'd by MED on 4/22/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02951,LB20150928,LowerBasin,CRParker,09/28/2015,2,0.95,17,8.5,FALSE,4,Day,14:40:00,240,,,Bomb,0.7259,193.84,0.81,39.29,TRUE,FALSE,,GarciaPenaD,,0.82,FALSE,,,"Net flowmeter not clipped correctly to net; use bomb flowmeter data. EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02952,LB20150928,LowerBasin,CRParker,09/28/2015,3,2.1,9,4.5,FALSE,4,Day,15:00:00,240,,,Net,0.8615,245.14,1.02,49.69,FALSE,FALSE,,GarciaPenaD,,0.22,FALSE,,,"EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02953,LB20150928,LowerBasin,CRParker,09/28/2015,4,3.1,14,7,FALSE,4,Day,15:16:45,200,,,Net,0.8544,168.18,0.84,34.09,FALSE,FALSE,,GarciaPenaD,,0.5,FALSE,,,
D02954,LB20150928,LowerBasin,CRParker,09/28/2015,5,4.1,41,20.5,FALSE,4,Day,15:33:00,300,,,Net,0.8799,195.67,0.65,39.66,FALSE,FALSE,,GarciaPenaD,,0.85,FALSE,,,"EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02955,LB20150928,LowerBasin,CRParker,09/28/2015,6,5,17,8.5,FALSE,4,Day,15:49:30,240,,,Net,0.8772,152.52,0.64,30.92,FALSE,FALSE,,GarciaPenaD,,0.5,FALSE,,,"EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02956,LB20150928,LowerBasin,CRParker,09/28/2015,7,5.9,19,9.5,FALSE,4,Day,16:07:48,242,,,Net,0.9165,159.76,0.66,32.38,FALSE,FALSE,,GarciaPenaD,,0.3,FALSE,,,"EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02957,LB20150928,LowerBasin,CRParker,09/28/2015,8,7.1,12,6,FALSE,4,Day,16:24:36,244,,,Net,0.9722,193.81,0.79,39.29,FALSE,FALSE,,GarciaPenaD,,0.23,FALSE,,,"EPT ID'd by MED on 4/21/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02958,LB20150928,LowerBasin,CRParker,09/28/2015,9,8,12,6,FALSE,4,Day,16:41:25,240,,,Net,1.0034,112.44,0.47,22.79,FALSE,FALSE,,IngramA,,0.3,FALSE,,,
D02959,LB20150928,LowerBasin,CRParker,09/28/2015,10,9.5,14,7,FALSE,4,Day,16:55:15,247,,,Net,1.0258,132.59,0.54,26.88,FALSE,FALSE,,IngramA,,0.18,FALSE,,,
D02960,LB20150928,LowerBasin,CRParker,09/28/2015,11,10.8,27,13.5,FALSE,4,Day,17:12:13,238,,,Net,1.0157,134.39,0.56,27.24,FALSE,FALSE,,IngramA,,0.28,FALSE,,,
D02961,LB20150928,LowerBasin,CRParker,09/28/2015,12,12.9,16,8,FALSE,4,Day,17:27:58,235,,,Net,1.0116,119.17,0.51,24.16,FALSE,FALSE,,IngramA,,0.3,FALSE,,,
D02962,LB20150928,LowerBasin,CRDavis,09/29/2015,1,0.2,11,5.5,FALSE,4,Day,14:04:25,238,,,Net,0.9641,223.43,0.94,45.29,FALSE,FALSE,,IngramA,,0.7,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02963,LB20150928,LowerBasin,CRDavis,09/29/2015,2,1,17,8.5,FALSE,4,Day,14:21:20,279,,,Net,0.9008,328.31,1.18,66.55,FALSE,FALSE,,IngramA,,0.87,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02964,LB20150928,LowerBasin,CRDavis,09/29/2015,3,2,10,5,FALSE,4,Day,14:36:39,238,,,Net,0.9453,310.24,1.3,62.89,FALSE,FALSE,,IngramA,,0.78,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02965,LB20150928,LowerBasin,CRDavis,09/29/2015,4,3,11,5.5,FALSE,4,Day,14:50:05,244,,,Net,0.9505,339.91,1.39,68.9,FALSE,FALSE,,IngramA,,0.87,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02966,LB20150928,LowerBasin,CRDavis,09/29/2015,5,4,11,5.5,FALSE,4,Day,15:05:38,238,,,Net,0.9713,150.45,0.63,30.5,FALSE,FALSE,,IngramA,,0.7,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02967,LB20150928,LowerBasin,CRDavis,09/29/2015,6,5,6,5,FALSE,4,Day,15:19:29,239,,,Net,0.9392,168.37,0.7,34.13,FALSE,FALSE,,IngramA,,0.5,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02968,LB20150928,LowerBasin,CRDavis,09/29/2015,7,5.9,9,4.5,FALSE,4,Day,15:34:04,243,,,Net,1.0093,322.05,1.33,65.28,FALSE,FALSE,,IngramA,,0.88,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02969,LB20150928,LowerBasin,CRDavis,09/29/2015,8,7.7,10,5,FALSE,4,Day,15:49:04,240,,,Net,1.1948,201.8,0.84,40.9,FALSE,FALSE,,GarciaPenaD,,0.52,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02970,LB20150928,LowerBasin,CRDavis,09/29/2015,9,9.1,7,5,FALSE,4,Day,16:03:30,240,,,Net,1.037,282.88,1.18,57.34,FALSE,FALSE,,GarciaPenaD,,0.63,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02971,LB20150928,LowerBasin,CRDavis,09/29/2015,10,10.35,9,5,FALSE,4,Day,16:17:05,237,,,Net,1.0149,396.43,1.67,80.36,FALSE,FALSE,,GarciaPenaD,,1,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02972,LB20150928,LowerBasin,CRDavis,09/29/2015,11,12.1,11,5.5,FALSE,4,Day,16:33:35,220,,,Net,1.0026,478.58,2.18,97.01,FALSE,FALSE,,GarciaPenaD,,1.02,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02973,LB20150928,LowerBasin,CRDavis,09/29/2015,12,13.5,13,6.5,FALSE,4,Day,16:48:10,235,,,Net,0.974,264.32,1.12,53.58,FALSE,FALSE,,IngramA,,1.25,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02974,LB20150928,LowerBasin,CRDavis,09/29/2015,13,15,12,6,FALSE,4,Day,17:01:54,239,,,Net,0.9478,316.75,1.33,64.21,FALSE,FALSE,,IngramA,,1.03,FALSE,,,"EPT ID'd by MED on 4/18/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02975,LB20150928,LowerBasin,CRHoover,09/30/2015,1,0.9,20,10,FALSE,4,Day,15:08:29,239,,,Net,0.9098,475.91,1.99,96.47,FALSE,FALSE,,GarciaPenaD,,0.55,FALSE,,,
D02976,LB20150928,LowerBasin,CRHoover,09/30/2015,2,2.1,13,6.5,FALSE,4,Day,15:26:48,238,,,Net,1.0153,367.64,1.54,74.52,FALSE,FALSE,,QuigleyT,,4.05,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02977,LB20150928,LowerBasin,CRHoover,09/30/2015,3,3.4,21,10.5,FALSE,4,Day,15:40:23,240,,,Net,0.9503,319.55,1.33,64.77,FALSE,FALSE,,GarciaPenaD,,1.82,FALSE,,,
D02978,LB20150928,LowerBasin,CRHoover,09/30/2015,4,4.4,29,14.5,FALSE,4,Day,15:54:57,243,,,Net,0.9098,308.54,1.27,62.54,FALSE,FALSE,,GarciaPenaD,,1.62,FALSE,,,
D02979,LB20150928,LowerBasin,CRHoover,09/30/2015,5,5.5,25,12.5,FALSE,4,Day,16:07:54,247,,,Net,0.9866,294.31,1.19,59.66,FALSE,FALSE,,QuigleyT,,3.27,FALSE,,,
D02980,LB20150928,LowerBasin,CRHoover,09/30/2015,6,6.4,33,16.5,FALSE,4,Day,16:20:25,241,,,Net,0.9495,287.43,1.19,58.26,FALSE,FALSE,,QuigleyT,,4.22,FALSE,,,
D02981,LB20150928,LowerBasin,CRHoover,09/30/2015,7,7.5,15,7.5,FALSE,4,Day,16:35:43,240,,,Net,1.0051,220.82,0.92,44.76,FALSE,FALSE,,GarciaPenaD,,1.55,FALSE,,,
D02982,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,1,-15,13,6.5,FALSE,4,Day,15:17:45,243,,,Net,0.8733,301.52,1.24,61.12,FALSE,FALSE,,IngramA,,0.7,FALSE,,,"EPT ID'd by MED on 4/15/2016. EPT counts are all included in the 1 mm sieve portion, but may actually have been in either sieve portion."
D02983,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,2,-13.9,21,10.5,FALSE,4,Day,15:39:02,307,,,Net,0.9561,218.13,0.71,44.21,TRUE,FALSE,,IngramA,,0.5,FALSE,,,Low flow.
D02984,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,3,-12.9,26,13,FALSE,4,Day,15:57:47,241,,,Net,0.9165,424.32,1.76,86.01,FALSE,FALSE,,GarciaPenaD,,0.75,FALSE,,,
D02985,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,4,-11.9,10,5,FALSE,4,Day,16:12:30,235,,,Net,0.9619,476.91,2.03,96.67,FALSE,FALSE,,IngramA,,2.55,FALSE,,,
D02986,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,5,-11.5,24.5,12,FALSE,4,Day,16:30:09,242,,,Net,-3.5,-0.38,0,-0.08,TRUE,TRUE,,,,0,FALSE,,,Very few/negative net and bomb flowmeter clicks verified (2017-06-28 JDM).
D02987,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,6,-11,13.5,7.5,FALSE,4,Day,16:46:17,249,,,Net,0.9548,223.65,0.9,45.33,FALSE,FALSE,,GarciaPenaD,,0.6,FALSE,,,
D02988,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,7,-10,8,4,FALSE,4,Day,17:03:33,238,,,Net,0.8977,260.55,1.09,52.81,FALSE,FALSE,,GarciaPenaD,,1.15,FALSE,,,
D02989,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,8,-8.9,8.5,4,FALSE,4,Day,17:19:45,241,,,Net,0.6049,328.58,1.36,66.6,TRUE,FALSE,,GarciaPenaD,,0.87,FALSE,,,Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D02990,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,9,-8,24.5,12,FALSE,4,Day,17:45:50,246,,,Net,0.9357,284.79,1.16,57.73,FALSE,FALSE,,GarciaPenaD,,1.88,FALSE,,,
D02991,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,10,-4.9,21.5,10.5,FALSE,4,Day,18:18:10,245,,,Net,0.8992,229.54,0.94,46.53,FALSE,FALSE,,GarciaPenaD,,0.83,FALSE,,,
D02992,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,11,-3.5,12.3,6,FALSE,4,Day,15:34:00,240,,,Net,0.9567,168.99,0.7,34.25,FALSE,FALSE,,GarciaPenaD,,0.87,FALSE,,,
D02993,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,12,-2.1,10,5,FALSE,4,Day,15:52:00,240,,,Net,0.9646,244.74,1.02,49.61,FALSE,FALSE,,GarciaPenaD,,1.48,FALSE,,,
D02994,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,13,-1,28,14,FALSE,4,Day,16:10:00,180,,,Net,0.9411,149.11,0.83,30.22,FALSE,FALSE,,IngramA,,1.05,FALSE,,,
D02995,LB20151004,GrandCanyon,CRLeesFerry,10/04/2015,14,0,21,10.5,FALSE,4,Day,16:32:00,240,,,Net,0.991,133.13,0.55,26.99,FALSE,FALSE,,GarciaPenaD,,0.37,FALSE,,,
D03001,UB20151014,UpperBasin,SJNavajo,10/19/2015,9,0.35,1,0.5,FALSE,4,Day,10:25:20,280,,,Net,1.0443,133.69,0.48,27.1,FALSE,FALSE,,QuigleyT,,3.67,FALSE,,,
D03002,UB20151014,UpperBasin,SJNavajo,10/19/2015,10,1.1,1,0.5,FALSE,4,Day,12:05:05,295,,,Net,1.0715,162.42,0.55,32.92,FALSE,FALSE,,GarciaPenaD,,2.85,FALSE,,,
D03003,UB20151014,UpperBasin,SJNavajo,10/19/2015,11,2,1.5,1,FALSE,4,Day,12:35:40,290,,,Net,0.6681,130.01,0.45,26.35,TRUE,FALSE,,IngramA,,2.27,FALSE,,,Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM).
D03004,UB20151014,UpperBasin,SJNavajo,10/19/2015,12,3.2,1.5,1,FALSE,4,Day,13:33:45,345,,,Net,0.8717,259.8,0.75,52.66,FALSE,FALSE,,QuigleyT,,2.28,FALSE,,,
D03005,UB20151014,UpperBasin,SJNavajo,10/19/2015,13,4.2,1.5,1,FALSE,4,Day,14:39:30,295,,,Net,1.9987,207.59,0.7,42.08,TRUE,FALSE,,IngramA,,0.98,FALSE,,,"Ambient (bomb) flowmeter was behind a rock; don't trust its measurements relative to net flowmeter, which should be OK."
D03006,UB20151014,UpperBasin,SJNavajo,10/19/2015,14,5.3,1.5,1,FALSE,4,Day,15:18:20,240,,,Net,0.5335,75.29,0.31,15.26,TRUE,FALSE,,GarciaPenaD,,1.6,FALSE,,,Pulled at 4 min; visibly clogging (sandy!)
